gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Microglia	Neuron
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS0A81A3626	0.004	0.014
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0C875BA24	0.01	0.017
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS09CA492BA	0.021	0.004
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0830C7910	0.01	0.017
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS037E6BEDF	0.021	0.004
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS0D81D9F5E	0.01	0.017
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS0762B455F	0.021	0.004
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS079EF5D9C	0.064	0.014
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0008137B6	0.001	0.0
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS09E3F5044	0.147	0.011
GDF11	O95390	False	GDF11_HUMAN		CPI-SC001669E22	0.008	0.007
GDF11	O95390	False	GDF11_HUMAN		CPI-SC017215F7F	0.008	0.007
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC098C06330	0.002	0.001
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0D5CFA431	0.01	0.003
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC03DD946B2	0.036	0.046
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0984894BC	0.002	0.001
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0077CEB82	0.01	0.003
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC032246C72	0.036	0.046
CORT	O00230	False	CORT_HUMAN		CPI-SS06CE0CF64	0.021	0.018
CORT	O00230	False	CORT_HUMAN		CPI-SS008509DBD	0.021	0.018
CORT	O00230	False	CORT_HUMAN		CPI-SS08C88D297	0.021	0.018
ADM	P35318	False	ADML_HUMAN		CPI-SS0522A6CFA	0.001	0.004
AGRP	O00253	False	AGRP_HUMAN		CPI-SS09CF5B145	0.039	0.021
POMC	P01189	False	COLI_HUMAN		CPI-SS098F8DB82	0.007	0.004
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0DFAF1FE2	0.004	0.002
IDE	P14735	False	IDE_HUMAN		CPI-SS0D57FCA8C	0.046	0.02
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	0.022	0.02
AVP	P01185	False	NEU2_HUMAN		CPI-SS0C916344D	0.002	0.0
NRG2	O14511	False	NRG2_HUMAN		CPI-SS053613259	0.131	0.02
NRG2	O14511	False	NRG2_HUMAN		CPI-SS0E063192D	0.131	0.02
BTC	P35070	False	BTC_HUMAN		CPI-SS0F0D7F25C	0.002	0.0
NRG3	P56975	False	NRG3_HUMAN		CPI-SS0D5E30C6C	5.167	0.107
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BD5C2A23	1.751	0.105
NRG1	Q02297	False	NRG1_HUMAN		CPI-SC0E5218AA4	1.751	0.105
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0A68C5F13	0.005	0.002
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0708FE6FF	1.751	0.105
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0E075E5AF	1.751	0.105
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS02572E1EF	1.751	0.105
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0057AB387	0.004	0.001
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS01E3453DB	0.141	0.007
RSPO1	Q2MKA7	False	RSPO1_HUMAN		CPI-SS0E5397537	0.004	0.001
RSPO2	Q6UXX9	False	RSPO2_HUMAN		CPI-SS019104E2E	0.141	0.007
RSPO3	Q9BXY4	False	RSPO3_HUMAN		CPI-SS0EB5364D4	0.057	0.012
PLD2	O14939	False	PLD2_HUMAN		CPI-SS06A999D25	0.005	0.052
SEMA3E	O15041	False	SEM3E_HUMAN		CPI-SS0F3A089DE	0.066	0.023
SEMA4A	Q9H3S1	False	SEM4A_HUMAN		CPI-SS044C72D0D	0.04	0.029
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	0.01	0.004
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS090FC28E1	0.027	0.008
EPO	P01588	False	EPO_HUMAN		CPI-SS04124F4E1	0.085	0.048
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0B9E8C0DE	0.079	0.005
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0DC4D593E	0.027	0.008
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0111AAD26	0.079	0.005
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0FF55B42C	0.017	0.018
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F21D6CA0	0.0	0.008
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0470AF83E	0.042	0.068
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS00046DCF3	0.329	0.059
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS08718E4FB	0.027	0.008
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0DA366C78	0.079	0.005
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0A5B945E3	0.017	0.018
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0865716E5	0.0	0.008
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0D41C7AF5	0.042	0.068
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS07CA5A6F1	0.329	0.059
EPO	P01588	False	EPO_HUMAN		CPI-SS087A17AD6	0.085	0.048
EPO	P01588	False	EPO_HUMAN		CPI-SS0A0DE9CD6	0.085	0.048
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS08D0F9109	0.051	0.004
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0586F2596	0.079	0.005
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0BEAB521F	0.382	0.007
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS012CCE326	0.002	0.0
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS082ABF1EA	0.051	0.004
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0BFD8E056	0.051	0.004
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0AB0604B5	0.382	0.007
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0DF162C10	0.002	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS041888D39	0.382	0.007
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS02B285B4D	0.002	0.0
TTR	P02766	False	TTHY_HUMAN		CPI-SS00D3CD86E	0.049	0.045
TTR	P02766	False	TTHY_HUMAN		CPI-SS06006F870	0.049	0.045
GPR37	O15354	False	GPR37_HUMAN		CPI-SS0AB647854	0.019	0.05
GPR37L1	O60883	False	ETBR2_HUMAN		CPI-SS082900482	0.061	0.598
GRIN2D	O15399	False	NMDE4_HUMAN		CPI-SS0A915097A	0.061	0.003
GRIN2A	Q12879	False	NMDE1_HUMAN		CPI-SS070B0E458	1.018	0.047
GRIN2B	Q13224	False	NMDE2_HUMAN		CPI-SS0D529E576	2.807	0.211
CSF1	P09603	False	CSF1_HUMAN		CPI-SS068C129D6	0.006	0.021
CSF1	P09603	False	CSF1_HUMAN		CPI-SS086615F9B	0.006	0.021
CD70	P32970	False	CD70_HUMAN		CPI-SS08A819670	0.0	0.001
HCRT	O43612	False	OREX_HUMAN		CPI-SS084816B12	0.006	0.002
HCRT	O43612	False	OREX_HUMAN		CPI-SS02461AE98	0.006	0.002
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0B9B3870A	0.007	0.032
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS02371A6D6	0.007	0.032
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C694CB44	0.007	0.032
FZD6	O60353	False	FZD6_HUMAN		CPI-SS082AD7B6A	0.002	0.01
GDF9	O60383	False	GDF9_HUMAN		CPI-SC0FDB4B6D9	0.0	0.003
PLXNC1	O60486	False	PLXC1_HUMAN		CPI-SS02B567BC7	0.036	0.011
LRP5	O75197	False	LRP5_HUMAN		CPI-SS0A4EE6FE1	0.027	0.012
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0F102AAC5	0.004	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0FC0CA5ED	0.004	0.0
LGR5	O75473	False	LGR5_HUMAN		CPI-SS0DCA749B0	0.004	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0A874F65F	0.033	0.075
LRP6	O75581	False	LRP6_HUMAN		CPI-SS05B1FA8A8	0.067	0.031
NTF3	P20783	False	NTF3_HUMAN		CPI-SS05162C56B	0.053	0.008
COPA	P53621	False	COPA_HUMAN		CPI-SS065F7DA2A	0.084	0.044
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS09A3FA737	0.018	0.017
GAL	P22466	False	GALA_HUMAN		CPI-SS0BE567EFB	0.001	0.0
ADORA2A	P29274	False	AA2AR_HUMAN		CPI-SS03E273233	0.001	0.001
ADORA2B	P29275	False	AA2BR_HUMAN		CPI-SS079728E8B	0.001	0.026
ADORA1	P30542	False	AA1R_HUMAN		CPI-SS03E7587E4	0.045	0.016
AGT	P01019	False	ANGT_HUMAN		CPI-SS05996C8FD	0.017	0.108
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	0.001	0.0
PENK	P01210	False	PENK_HUMAN		CPI-SS06AC5AF53	0.007	0.006
TG	P01266	False	THYG_HUMAN		CPI-SS01963C4CA	0.001	0.0
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS012B216F6	0.002	0.001
PTHLH	P12272	False	PTHR_HUMAN		CPI-SS0483CE4ED	0.002	0.001
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS030BB46BB	0.002	0.002
APP	P05067	False	A4_HUMAN		CPI-SS0F66EA6BE	0.678	0.188
RLN2	P04090	False	REL2_HUMAN		CPI-SS018FB4D9F	0.0	0.0
RLN1	P04808	False	REL1_HUMAN		CPI-SS0D3A5646A	0.0	0.0
RLN2	P04090	False	REL2_HUMAN		CPI-SS045EC4F7D	0.0	0.0
RLN1	P04808	False	REL1_HUMAN		CPI-SS0FAE75A75	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	0.001	0.001
CRH	P06850	False	CRF_HUMAN		CPI-SS0A05319F5	0.001	0.001
PROS1	P07225	False	PROS_HUMAN		CPI-SS0C85BC9AF	0.017	0.017
PROS1	P07225	False	PROS_HUMAN		CPI-SS09C4988F8	0.017	0.017
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0B01CF3AB	0.006	0.005
CSF1R	P07333	False	CSF1R_HUMAN		CPI-SS0DFA98A14	0.006	0.005
GRP	P07492	False	GRP_HUMAN		CPI-SS07AF9303D	0.05	0.02
CD55	P08174	False	DAF_HUMAN		CPI-SS061A7E099	0.002	0.0
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	0.002	0.002
MET	P08581	False	MET_HUMAN		CPI-SS07F60834D	0.001	0.001
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0D954EA1C	0.012	0.091
KIT	P10721	False	KIT_HUMAN		CPI-SS02D7A1DDE	0.086	0.006
EPOR	P19235	False	EPOR_HUMAN		CPI-SS0EDAE16B6	0.013	0.003
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0320FFAFC	0.056	0.052
CTLA4	P16410	False	CTLA4_HUMAN		CPI-SS0B0E09B1C	0.056	0.052
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS0A1864A37	0.0	0.0
NPR3	P17342	False	ANPRC_HUMAN		CPI-SS0EB4002A2	0.01	0.002
NPR2	P20594	False	ANPRB_HUMAN		CPI-SS06B94F144	0.013	0.007
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS03CC15FF3	0.01	0.004
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS03A3EE72E	0.001	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0F972435E	0.001	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0273C9AED	0.004	0.003
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	0.008	0.002
C5AR1	P21730	False	C5AR1_HUMAN		CPI-SS01946BE5C	0.001	0.001
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	0.004	0.001
FPR2	P25090	False	FPR2_HUMAN		CPI-SS0C321CE6D	0.004	0.002
ACVR2A	P27037	False	AVR2A_HUMAN		CPI-SS0D53B88CC	0.108	0.012
GDF1	P27539	False	GDF1_HUMAN		CPI-SS00E3F772A	0.01	0.003
CD6	P30203	False	CD6_HUMAN		CPI-SS08991B378	0.001	0.001
AXL	P30530	False	UFO_HUMAN		CPI-SS0D0252D87	0.004	0.036
IL15	P40933	False	IL15_HUMAN		CPI-SS077B160B9	0.0	0.005
AXL	P30530	False	UFO_HUMAN		CPI-SS03A4F7DC8	0.004	0.036
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS085195142	0.074	0.009
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0415CC75D	0.008	0.346
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS00C069DCB	0.007	0.001
SSTR4	P31391	False	SSR4_HUMAN		CPI-SS024E1CF41	0.0	0.0
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS083319328	0.008	0.001
RYK	P34925	False	RYK_HUMAN		CPI-SS0A91954A0	0.034	0.018
FLT3	P36888	False	FLT3_HUMAN		CPI-SS076FEB261	0.033	0.002
LTBR	P36941	False	TNR3_HUMAN		CPI-SS06CBC985C	0.002	0.006
THPO	P40225	False	TPO_HUMAN		CPI-SS0DC2DD9D7	0.015	0.003
CMKLR1	Q99788	False	CML1_HUMAN		CPI-SS07D56EB05	0.0	0.004
CX3CR1	P49238	False	CX3C1_HUMAN		CPI-SS032E9A219	0.022	0.01
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0974EB232	0.018	0.001
INHBC	P55103	False	INHBC_HUMAN		CPI-SS04BE14432	0.001	0.001
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS0B6F0C894	0.022	0.002
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS06D13FCD3	0.039	0.0
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0B337B316	0.11	0.007
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E9015902	0.209	0.107
CD47	Q08722	False	CD47_HUMAN		CPI-SC0EB8DC52F	0.209	0.107
SEMA5A	Q13591	False	SEM5A_HUMAN		CPI-SS0D00AAD2F	0.033	0.009
IL16	Q14005	False	IL16_HUMAN		CPI-SS0893BD6B6	0.005	0.004
GPR19	Q15760	False	GPR19_HUMAN		CPI-SS07DFEBFA8	0.044	0.075
CXCL17	Q6UXB2	False	VCC1_HUMAN		CPI-SS08C995EB4	0.029	0.008
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS027E57635	0.0	0.0
EDA	Q92838	False	EDA_HUMAN		CPI-SS00797FD15	0.068	0.076
EDA	Q92838	False	EDA_HUMAN		CPI-SS05A8552D7	0.068	0.076
CRLF2	Q9HC73	False	CRLF2_HUMAN		CPI-SC047CEF2DD	0.081	0.025
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	0.006	0.004
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC045C36F28	0.004	0.008
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC09863F59B	0.004	0.008
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC0104F2A96	0.004	0.008
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC072007F09	0.004	0.008
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC0947744F4	0.004	0.008
INHBA	P08476	True	INHBA_HUMAN	Activin ligand ab	CPI-CC0B6E6E341	0.004	0.008
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC045C36F28	0.004	0.008
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC09863F59B	0.004	0.008
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC0104F2A96	0.004	0.008
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC072007F09	0.004	0.008
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC0947744F4	0.004	0.008
INHBB	P09529	True	INHBB_HUMAN	Activin ligand ab	CPI-CC0B6E6E341	0.004	0.008
IL27RA	Q6UWB1	True	I27RA_HUMAN	IL27 receptor	CPI-CC09BCDA08E	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL27 receptor	CPI-CC09BCDA08E	0.0	0.0
IL6ST	P40189	True	IL6RB_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.005	0.0
IL12RB2	Q99665	True	I12R2_HUMAN	IL35 receptor	CPI-CC0C3ECBD1F	0.005	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR complex	CPI-SC033E22B14	0.01	0.004
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR complex	CPI-SC033E22B14	0.01	0.004
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.008	0.01
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1 complex	CPI-SC0EB8DC52F	0.008	0.01
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.019	0.012
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.017	0.006
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.019	0.024
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.008	0.012
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.008	0.012
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.008	0.012
ACVR2A	P27037	True	AVR2A_HUMAN	TGFR_AVR2A	CPI-SC001669E22	0.019	0.012
ACVR2B	Q13705	True	AVR2B_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	0.017	0.006
BMPR2	Q13873	True	BMPR2_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	0.019	0.024
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC098C06330	0.008	0.012
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC0D5CFA431	0.008	0.012
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor1	CPI-SC03DD946B2	0.008	0.012
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.008	0.012
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.008	0.012
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.008	0.012
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0984894BC	0.008	0.012
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC0077CEB82	0.008	0.012
ACVR1	Q04771	True	ACVR1_HUMAN	TGFbeta receptor2	CPI-SC032246C72	0.008	0.012
IL7R	P16871	True	IL7RA_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.0
CRLF2	Q9HC73	True	CRLF2_HUMAN	TSLPR	CPI-SC047CEF2DD	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC01C699B73	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00A0B0892	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07ECBFCA7	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0DA298BEC	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067433F6B	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0B6F1A278	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D19BAF15	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F516B854	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC011F01833	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC04936738A	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0CE851065	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC07375C073	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C907A888	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC087556B01	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC08E75294D	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0017F527E	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC015980AEB	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0147A8A42	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC02131C05A	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.005	0.004
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CF621D48	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	0.032	0.003
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.006	0.009
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.006	0.009
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.006	0.009
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.006	0.009
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.006	0.009
